_id,userId,amount,category,description,date
69b91608fc13ae517735bc8d,69b9111bfc13ae51dd35bbff,141.16,Healthcare,9 Carberry Place,11/27/2025
69b91608fc13ae517735bc8e,69b9111bfc13ae51dd35bc13,388.53,Shopping,7 Boyd Trail,3/21/2024
69b91608fc13ae517735bc8f,69b9111bfc13ae51dd35bc1e,469.98,Transfer,68830 Knutson Center,11/17/2023
69b91608fc13ae517735bc90,69b9111bfc13ae51dd35bc17,76.93,Other,2403 Russell Junction,1/31/2026
69b91608fc13ae517735bc91,69b9111bfc13ae51dd35bbfd,191.52,Education,69398 Bartillon Pass,5/6/2024
69b91608fc13ae517735bc92,69b9111bfc13ae51dd35bc01,120.29,Income,1 Summit Junction,6/14/2023
69b91608fc13ae517735bc93,69b9111bfc13ae51dd35bc18,317.78,Healthcare,47830 Ludington Terrace,11/21/2023
69b91608fc13ae517735bc94,69b9111bfc13ae51dd35bbfb,50.13,Shopping,247 Sachs Point,8/10/2025
69b91608fc13ae517735bc95,69b9111bfc13ae51dd35bc17,89.25,Education,71 Packers Park,5/4/2023
69b91608fc13ae517735bc96,69b9111bfc13ae51dd35bbfa,-92.97,Transfer,59 Drewry Parkway,2/7/2026
69b91608fc13ae517735bc97,69b9111bfc13ae51dd35bc1d,350.17,Other,743 Dryden Pass,11/15/2024
69b91608fc13ae517735bc98,69b9111bfc13ae51dd35bc18,20.71,Bills & Utilities,3 Gateway Crossing,8/20/2025
69b91608fc13ae517735bc99,69b9111bfc13ae51dd35bc0f,399.23,Transfer,08610 2nd Trail,8/19/2024
69b91608fc13ae517735bc9a,69b9111bfc13ae51dd35bc0e,-30.16,Education,394 Duke Alley,12/27/2024
69b91608fc13ae517735bc9b,69b9111bfc13ae51dd35bbfc,13.88,Other,28556 Blue Bill Park Parkway,5/12/2023
69b91608fc13ae517735bc9c,69b9111bfc13ae51dd35bbfa,-22.66,Healthcare,7350 Bobwhite Plaza,6/15/2023
69b91608fc13ae517735bc9d,69b9111bfc13ae51dd35bc0e,321.68,Entertainment,775 Bashford Hill,7/21/2024
69b91608fc13ae517735bc9e,69b9111bfc13ae51dd35bc07,-17.67,Entertainment,7 Butternut Street,12/24/2025
69b91608fc13ae517735bc9f,69b9111bfc13ae51dd35bc1a,-195.68,Shopping,35 Dexter Avenue,7/30/2025
69b91608fc13ae517735bca0,69b9111bfc13ae51dd35bc18,-121.24,Food & Dining,563 Schiller Alley,9/30/2023
69b91608fc13ae517735bca1,69b9111bfc13ae51dd35bc01,-51.55,Transport,2751 South Hill,4/9/2024
69b91608fc13ae517735bca2,69b9111bfc13ae51dd35bc0b,-98.87,Transport,009 Esker Road,2/28/2025
69b91608fc13ae517735bca3,69b9111bfc13ae51dd35bc02,-143.64,Transfer,2 Alpine Alley,7/7/2025
69b91608fc13ae517735bca4,69b9111bfc13ae51dd35bc02,15.74,Healthcare,690 Ridgeview Circle,11/14/2024
69b91608fc13ae517735bca5,69b9111bfc13ae51dd35bc14,454.51,Food & Dining,1 Anniversary Avenue,10/4/2024
69b91608fc13ae517735bca6,69b9111bfc13ae51dd35bbfe,-10.59,Shopping,71051 Victoria Point,6/25/2023
69b91608fc13ae517735bca7,69b9111bfc13ae51dd35bc14,-105.1,Transfer,33116 Atwood Place,12/2/2023
69b91608fc13ae517735bca8,69b9111bfc13ae51dd35bbef,117.54,Entertainment,1577 Gerald Junction,4/26/2025
69b91608fc13ae517735bca9,69b9111bfc13ae51dd35bbef,117.61,Shopping,6 Chinook Place,1/13/2026
69b91608fc13ae517735bcaa,69b9111bfc13ae51dd35bc00,74.54,Income,2 Dawn Parkway,1/24/2024
69b91608fc13ae517735bcab,69b9111bfc13ae51dd35bc0f,255.24,Bills & Utilities,0473 Mosinee Circle,7/22/2024
69b91608fc13ae517735bcac,69b9111bfc13ae51dd35bbf3,10.5,Shopping,38 Hansons Point,10/6/2025
69b91608fc13ae517735bcad,69b9111bfc13ae51dd35bbf9,107.6,Entertainment,823 Graedel Alley,2/14/2024
69b91608fc13ae517735bcae,69b9111bfc13ae51dd35bc1d,104.14,Education,63812 Dunning Plaza,5/23/2024
69b91608fc13ae517735bcaf,69b9111bfc13ae51dd35bbf3,-150.78,Food & Dining,99676 Service Street,4/11/2023
69b91608fc13ae517735bcb0,69b9111bfc13ae51dd35bbfa,383.93,Shopping,57561 Oriole Road,12/14/2024
69b91608fc13ae517735bcb1,69b9111bfc13ae51dd35bc04,-152.51,Other,198 Kipling Way,4/9/2025
69b91608fc13ae517735bcb2,69b9111bfc13ae51dd35bc1e,340.29,Shopping,58 Shoshone Lane,1/30/2024
69b91608fc13ae517735bcb3,69b9111bfc13ae51dd35bc0d,129.22,Other,1 Bultman Lane,11/19/2023
69b91608fc13ae517735bcb4,69b9111bfc13ae51dd35bc19,72.49,Shopping,7067 Esch Point,8/4/2024
69b91608fc13ae517735bcb5,69b9111bfc13ae51dd35bbf9,277.88,Education,62 Redwing Drive,2/14/2025
69b91608fc13ae517735bcb6,69b9111bfc13ae51dd35bc13,428.46,Transfer,275 Stuart Terrace,3/8/2025
69b91608fc13ae517735bcb7,69b9111bfc13ae51dd35bc0b,24.2,Healthcare,4814 Hooker Circle,3/31/2025
69b91608fc13ae517735bcb8,69b9111bfc13ae51dd35bc12,234.18,Healthcare,65019 Jay Hill,10/4/2024
69b91608fc13ae517735bcb9,69b9111bfc13ae51dd35bc06,312.71,Food & Dining,8 Northwestern Alley,2/1/2026
69b91608fc13ae517735bcba,69b9111bfc13ae51dd35bbfa,133.84,Food & Dining,99006 Gale Way,3/13/2026
69b91608fc13ae517735bcbb,69b9111bfc13ae51dd35bbf9,296.95,Income,9268 Goodland Court,4/6/2024
69b91608fc13ae517735bcbc,69b9111bfc13ae51dd35bbf5,-53.63,Income,58941 Oriole Road,11/11/2024
69b91608fc13ae517735bcbd,69b9111bfc13ae51dd35bbf5,39.86,Bills & Utilities,326 Nova Crossing,10/3/2023
69b91608fc13ae517735bcbe,69b9111bfc13ae51dd35bc09,-100.68,Bills & Utilities,93 Hooker Alley,8/28/2024
69b91608fc13ae517735bcbf,69b9111bfc13ae51dd35bc0d,418.24,Income,37777 Sheridan Junction,5/8/2025
69b91608fc13ae517735bcc0,69b9111bfc13ae51dd35bc12,345.82,Education,74 Morning Point,1/21/2026
69b91608fc13ae517735bcc1,69b9111bfc13ae51dd35bc07,-96.07,Food & Dining,3 Ridgeway Court,8/29/2025
69b91608fc13ae517735bcc2,69b9111bfc13ae51dd35bc02,334.63,Transport,4441 Carberry Park,8/22/2024
69b91608fc13ae517735bcc3,69b9111bfc13ae51dd35bc0c,-107.42,Income,080 Butterfield Park,9/22/2024
69b91608fc13ae517735bcc4,69b9111bfc13ae51dd35bbf8,52.77,Transport,99 Waxwing Circle,5/24/2025
69b91608fc13ae517735bcc5,69b9111bfc13ae51dd35bc11,71.38,Healthcare,9831 Golf View Lane,4/4/2025
69b91608fc13ae517735bcc6,69b9111bfc13ae51dd35bbfc,151.5,Transfer,19381 Dakota Way,8/21/2025
69b91608fc13ae517735bcc7,69b9111bfc13ae51dd35bc0d,431.93,Income,93205 8th Circle,5/11/2023
69b91608fc13ae517735bcc8,69b9111bfc13ae51dd35bc17,69.8,Bills & Utilities,28835 Arizona Road,1/12/2024
69b91608fc13ae517735bcc9,69b9111bfc13ae51dd35bc16,323.7,Food & Dining,0398 Kennedy Trail,1/10/2024
69b91608fc13ae517735bcca,69b9111bfc13ae51dd35bc05,307.19,Bills & Utilities,83 Vahlen Alley,12/8/2024
69b91608fc13ae517735bccb,69b9111bfc13ae51dd35bc14,270.97,Transport,394 Magdeline Place,6/10/2025
69b91608fc13ae517735bccc,69b9111bfc13ae51dd35bc06,364.81,Entertainment,507 Dryden Place,5/20/2024
69b91608fc13ae517735bccd,69b9111bfc13ae51dd35bc05,-51.06,Healthcare,22 Shoshone Trail,6/2/2024
69b91608fc13ae517735bcce,69b9111bfc13ae51dd35bbf6,20.51,Entertainment,77 Delaware Drive,4/24/2025
69b91608fc13ae517735bccf,69b9111bfc13ae51dd35bbf4,182.07,Food & Dining,1087 Bay Place,2/18/2026
69b91608fc13ae517735bcd0,69b9111bfc13ae51dd35bbfe,-178.49,Healthcare,3 Wayridge Pass,12/10/2023
69b91608fc13ae517735bcd1,69b9111bfc13ae51dd35bc0e,277.06,Entertainment,420 Hallows Crossing,8/18/2023
69b91608fc13ae517735bcd2,69b9111bfc13ae51dd35bbf2,232.81,Income,1255 Jana Park,11/16/2025
69b91608fc13ae517735bcd3,69b9111bfc13ae51dd35bc15,123.59,Bills & Utilities,5 Vernon Trail,6/8/2025
69b91608fc13ae517735bcd4,69b9111bfc13ae51dd35bbfa,32.44,Entertainment,05 Merry Way,12/20/2024
69b91608fc13ae517735bcd5,69b9111bfc13ae51dd35bbf6,319.38,Transport,145 Meadow Valley Crossing,2/13/2024
69b91608fc13ae517735bcd6,69b9111bfc13ae51dd35bc08,-142.16,Bills & Utilities,07 Messerschmidt Terrace,11/26/2024
69b91608fc13ae517735bcd7,69b9111bfc13ae51dd35bc13,70.64,Other,664 Boyd Center,5/5/2025
69b91608fc13ae517735bcd8,69b9111bfc13ae51dd35bbf1,262.5,Food & Dining,33762 Morrow Alley,11/6/2023
69b91608fc13ae517735bcd9,69b9111bfc13ae51dd35bc16,252.1,Income,288 Marquette Park,8/17/2025
69b91608fc13ae517735bcda,69b9111bfc13ae51dd35bc14,384.78,Food & Dining,63518 La Follette Parkway,11/11/2024
69b91608fc13ae517735bcdb,69b9111bfc13ae51dd35bbff,444.04,Shopping,83 Donald Point,9/19/2025
69b91608fc13ae517735bcdc,69b9111bfc13ae51dd35bbf3,472.7,Entertainment,2 High Crossing Pass,6/30/2024
69b91608fc13ae517735bcdd,69b9111bfc13ae51dd35bc15,337.91,Food & Dining,3097 Summer Ridge Crossing,7/24/2023
69b91608fc13ae517735bcde,69b9111bfc13ae51dd35bc1a,-46.92,Healthcare,5 Pine View Point,4/1/2024
69b91608fc13ae517735bcdf,69b9111bfc13ae51dd35bbf9,-188.66,Entertainment,715 Chive Road,2/23/2025
69b91608fc13ae517735bce0,69b9111bfc13ae51dd35bc1a,44.42,Entertainment,45 Marcy Street,11/25/2024
69b91608fc13ae517735bce1,69b9111bfc13ae51dd35bbff,223.39,Other,58225 Myrtle Center,11/21/2025
69b91608fc13ae517735bce2,69b9111bfc13ae51dd35bc0e,19.11,Other,3 Morning Circle,10/23/2025
69b91608fc13ae517735bce3,69b9111bfc13ae51dd35bbfe,-76.48,Other,087 Hovde Park,8/26/2024
69b91608fc13ae517735bce4,69b9111bfc13ae51dd35bc03,262.7,Food & Dining,1088 Anthes Pass,1/21/2024
69b91608fc13ae517735bce5,69b9111bfc13ae51dd35bc1f,26.92,Food & Dining,58 Mcguire Parkway,8/18/2024
69b91608fc13ae517735bce6,69b9111bfc13ae51dd35bc0f,-90.09,Healthcare,73760 Onsgard Hill,6/28/2025
69b91608fc13ae517735bce7,69b9111bfc13ae51dd35bc03,246.56,Healthcare,98 Southridge Avenue,6/5/2025
69b91608fc13ae517735bce8,69b9111bfc13ae51dd35bbf4,487.9,Other,45 Brentwood Circle,2/23/2025
69b91608fc13ae517735bce9,69b9111bfc13ae51dd35bbff,-44.89,Other,2 Lotheville Pass,9/3/2025
69b91608fc13ae517735bcea,69b9111bfc13ae51dd35bc15,70.91,Healthcare,171 American Ash Circle,4/12/2024
69b91608fc13ae517735bceb,69b9111bfc13ae51dd35bbf3,371.25,Healthcare,08511 Granby Junction,9/16/2023
69b91608fc13ae517735bcec,69b9111bfc13ae51dd35bc00,382.96,Food & Dining,84247 Kedzie Terrace,11/14/2024
69b91608fc13ae517735bced,69b9111bfc13ae51dd35bc08,225.24,Bills & Utilities,829 Columbus Center,7/8/2024
69b91608fc13ae517735bcee,69b9111bfc13ae51dd35bc16,459.57,Education,12352 Westport Terrace,11/18/2024
69b91608fc13ae517735bcef,69b9111bfc13ae51dd35bc07,-60.91,Education,61549 Steensland Court,8/16/2023
69b91608fc13ae517735bcf0,69b9111bfc13ae51dd35bc1f,289.55,Transport,3435 Mifflin Circle,8/12/2025
69b91608fc13ae517735bcf1,69b9111bfc13ae51dd35bc1c,-86.11,Entertainment,03 Memorial Junction,9/4/2024
69b91608fc13ae517735bcf2,69b9111bfc13ae51dd35bbf3,348.06,Other,93 Carioca Park,8/13/2024
69b91608fc13ae517735bcf3,69b9111bfc13ae51dd35bbfe,-121.99,Shopping,3 Meadow Valley Alley,8/10/2024
69b91608fc13ae517735bcf4,69b9111bfc13ae51dd35bbf9,253.8,Transport,109 Springs Center,12/24/2025
69b91608fc13ae517735bcf5,69b9111bfc13ae51dd35bc15,204.96,Entertainment,116 Tomscot Avenue,5/22/2024
69b91608fc13ae517735bcf6,69b9111bfc13ae51dd35bc03,458.04,Food & Dining,013 Tennessee Place,10/8/2025
69b91608fc13ae517735bcf7,69b9111bfc13ae51dd35bc04,-187.65,Income,9 Dennis Center,8/26/2023
69b91608fc13ae517735bcf8,69b9111bfc13ae51dd35bc09,88.21,Other,6249 Clove Alley,1/15/2026
69b91608fc13ae517735bcf9,69b9111bfc13ae51dd35bc1f,365.36,Income,50 Corry Way,3/30/2024
69b91608fc13ae517735bcfa,69b9111bfc13ae51dd35bc16,-186.34,Entertainment,5295 Mallard Hill,2/11/2025
69b91608fc13ae517735bcfb,69b9111bfc13ae51dd35bc1a,-131.99,Entertainment,4 Schmedeman Place,11/23/2023
69b91608fc13ae517735bcfc,69b9111bfc13ae51dd35bc19,282.73,Transport,86 Johnson Center,11/30/2023
69b91608fc13ae517735bcfd,69b9111bfc13ae51dd35bbf2,335.25,Other,4567 Mallory Avenue,3/3/2024
69b91608fc13ae517735bcfe,69b9111bfc13ae51dd35bbf2,120.78,Entertainment,46 Schlimgen Center,1/23/2024
69b91608fc13ae517735bcff,69b9111bfc13ae51dd35bc04,-73.55,Bills & Utilities,628 Burning Wood Plaza,6/22/2023
69b91608fc13ae517735bd00,69b9111bfc13ae51dd35bbf7,-127.67,Transport,27351 Blackbird Trail,8/25/2024
69b91608fc13ae517735bd01,69b9111bfc13ae51dd35bc1c,299.1,Bills & Utilities,6 Manufacturers Pass,6/15/2023
69b91608fc13ae517735bd02,69b9111bfc13ae51dd35bc11,-30.59,Transport,21233 Lien Parkway,9/30/2023
69b91608fc13ae517735bd03,69b9111bfc13ae51dd35bc10,156.64,Education,898 Sunbrook Avenue,6/12/2024
69b91608fc13ae517735bd04,69b9111bfc13ae51dd35bbf0,494.37,Income,22064 Quincy Alley,12/29/2023
69b91608fc13ae517735bd05,69b9111bfc13ae51dd35bc08,25.12,Transport,522 Buell Trail,1/9/2025
69b91608fc13ae517735bd06,69b9111bfc13ae51dd35bc19,495.77,Shopping,00346 Cordelia Plaza,12/14/2025
69b91608fc13ae517735bd07,69b9111bfc13ae51dd35bc16,140.08,Transfer,50021 Kings Crossing,7/3/2023
69b91608fc13ae517735bd08,69b9111bfc13ae51dd35bc1d,396.01,Shopping,84 Cottonwood Center,2/11/2025
69b91608fc13ae517735bd09,69b9111bfc13ae51dd35bc12,69.35,Shopping,40465 Gerald Park,5/16/2025
69b91608fc13ae517735bd0a,69b9111bfc13ae51dd35bbfd,432.31,Transfer,4 Ilene Point,1/29/2024
69b91608fc13ae517735bd0b,69b9111bfc13ae51dd35bc09,344.4,Bills & Utilities,14047 Kingsford Junction,3/21/2025
69b91608fc13ae517735bd0c,69b9111bfc13ae51dd35bc1e,234.67,Entertainment,764 Anderson Center,10/25/2023
69b91608fc13ae517735bd0d,69b9111bfc13ae51dd35bc04,416.51,Transport,83146 Sutteridge Place,9/29/2025
69b91608fc13ae517735bd0e,69b9111bfc13ae51dd35bc10,-189.68,Other,23 West Pass,11/13/2025
69b91608fc13ae517735bd0f,69b9111bfc13ae51dd35bc0e,112.72,Bills & Utilities,561 Kenwood Road,7/17/2023
69b91608fc13ae517735bd10,69b9111bfc13ae51dd35bc10,-120.81,Entertainment,74 Birchwood Avenue,3/7/2025
69b91608fc13ae517735bd11,69b9111bfc13ae51dd35bbf3,308.47,Healthcare,550 Esch Trail,2/17/2025
69b91608fc13ae517735bd12,69b9111bfc13ae51dd35bbff,66.89,Income,36285 Springs Place,6/2/2025
69b91608fc13ae517735bd13,69b9111bfc13ae51dd35bbf9,35.33,Bills & Utilities,1278 Graedel Road,8/29/2024
69b91608fc13ae517735bd14,69b9111bfc13ae51dd35bc13,163.19,Other,0 Larry Junction,8/28/2024
69b91608fc13ae517735bd15,69b9111bfc13ae51dd35bbfb,480.99,Other,63406 3rd Park,12/16/2025
69b91608fc13ae517735bd16,69b9111bfc13ae51dd35bbfa,494.01,Education,7 Mallard Place,10/15/2025
69b91608fc13ae517735bd17,69b9111bfc13ae51dd35bc1b,-69.95,Other,7 Grover Circle,11/26/2025
69b91608fc13ae517735bd18,69b9111bfc13ae51dd35bc19,284.74,Entertainment,97 Carey Court,1/17/2026
69b91608fc13ae517735bd19,69b9111bfc13ae51dd35bc0d,242.68,Other,01 Cardinal Junction,2/22/2026
69b91608fc13ae517735bd1a,69b9111bfc13ae51dd35bc1f,5.6,Other,884 Toban Lane,1/26/2026
69b91608fc13ae517735bd1b,69b9111bfc13ae51dd35bc09,316.9,Transport,0590 Everett Terrace,10/14/2023
69b91608fc13ae517735bd1c,69b9111bfc13ae51dd35bc12,345.21,Education,41 Northport Court,10/17/2025
69b91608fc13ae517735bd1d,69b9111bfc13ae51dd35bc1e,114.16,Income,277 Mayer Trail,10/8/2023
69b91608fc13ae517735bd1e,69b9111bfc13ae51dd35bbf6,164.85,Other,7403 Mesta Crossing,12/11/2024
69b91608fc13ae517735bd1f,69b9111bfc13ae51dd35bc17,-100.72,Healthcare,8 Atwood Crossing,9/28/2023
69b91608fc13ae517735bd20,69b9111bfc13ae51dd35bc0a,-88.13,Other,743 Almo Hill,4/28/2024
69b91608fc13ae517735bd21,69b9111bfc13ae51dd35bc1e,420.44,Education,1 Monica Road,7/8/2024
69b91608fc13ae517735bd22,69b9111bfc13ae51dd35bbff,73.7,Income,08 Surrey Place,4/21/2025
69b91608fc13ae517735bd23,69b9111bfc13ae51dd35bbf9,472.6,Food & Dining,981 Elgar Crossing,9/13/2024
69b91608fc13ae517735bd24,69b9111bfc13ae51dd35bc1d,51.21,Transport,10183 Union Road,10/27/2024
69b91608fc13ae517735bd25,69b9111bfc13ae51dd35bc17,44.14,Shopping,2753 Straubel Trail,3/15/2024
69b91608fc13ae517735bd26,69b9111bfc13ae51dd35bbf9,62.87,Income,23 Golf Point,1/2/2026
69b91608fc13ae517735bd27,69b9111bfc13ae51dd35bc03,267.68,Entertainment,18388 Linden Place,9/17/2024
69b91608fc13ae517735bd28,69b9111bfc13ae51dd35bc10,129.11,Education,26 Fairfield Alley,1/18/2026
69b91608fc13ae517735bd29,69b9111bfc13ae51dd35bc0b,132.28,Education,9 Annamark Crossing,11/20/2023
69b91608fc13ae517735bd2a,69b9111bfc13ae51dd35bbf7,153.1,Education,7 Debs Road,4/13/2023
69b91608fc13ae517735bd2b,69b9111bfc13ae51dd35bc13,313.32,Healthcare,07 Arapahoe Drive,10/8/2025
69b91608fc13ae517735bd2c,69b9111bfc13ae51dd35bc06,-157.18,Transport,02372 Farragut Crossing,2/24/2024
69b91608fc13ae517735bd2d,69b9111bfc13ae51dd35bc18,347.47,Transport,210 Kropf Trail,1/16/2025
69b91608fc13ae517735bd2e,69b9111bfc13ae51dd35bc04,-53.55,Food & Dining,468 Grayhawk Parkway,6/16/2024
69b91608fc13ae517735bd2f,69b9111bfc13ae51dd35bc14,394.59,Entertainment,0710 Leroy Lane,7/18/2025
69b91608fc13ae517735bd30,69b9111bfc13ae51dd35bc17,179.86,Income,687 Summerview Crossing,5/19/2023
69b91608fc13ae517735bd31,69b9111bfc13ae51dd35bc12,276.88,Transport,56 Eagan Place,12/22/2025
69b91608fc13ae517735bd32,69b9111bfc13ae51dd35bbf9,131.28,Healthcare,01414 Grover Court,10/25/2025
69b91608fc13ae517735bd33,69b9111bfc13ae51dd35bc0a,192.25,Bills & Utilities,3 Eastlawn Place,8/31/2024
69b91608fc13ae517735bd34,69b9111bfc13ae51dd35bc09,383.73,Entertainment,1 Pennsylvania Place,5/23/2023
69b91608fc13ae517735bd35,69b9111bfc13ae51dd35bc1d,163.89,Healthcare,240 Melody Way,7/31/2023
69b91608fc13ae517735bd36,69b9111bfc13ae51dd35bc0c,448.57,Shopping,6091 Tony Lane,10/5/2025
69b91608fc13ae517735bd37,69b9111bfc13ae51dd35bc0f,-153.33,Shopping,63 Oneill Terrace,6/30/2025
69b91608fc13ae517735bd38,69b9111bfc13ae51dd35bbf2,63.56,Food & Dining,7894 Moulton Parkway,7/23/2025
69b91608fc13ae517735bd39,69b9111bfc13ae51dd35bc0b,109.36,Entertainment,1 Sommers Court,10/25/2023
69b91608fc13ae517735bd3a,69b9111bfc13ae51dd35bc1f,233.7,Food & Dining,28 Katie Point,6/7/2025
69b91608fc13ae517735bd3b,69b9111bfc13ae51dd35bbf9,343.25,Other,9 Golden Leaf Street,2/26/2025
69b91608fc13ae517735bd3c,69b9111bfc13ae51dd35bbf8,459.62,Bills & Utilities,66 Huxley Plaza,8/22/2023
69b91608fc13ae517735bd3d,69b9111bfc13ae51dd35bbf1,90.41,Shopping,2350 Cottonwood Avenue,7/14/2023
69b91608fc13ae517735bd3e,69b9111bfc13ae51dd35bc0f,330.51,Healthcare,764 Bartillon Road,4/8/2025
69b91608fc13ae517735bd3f,69b9111bfc13ae51dd35bbf3,119.93,Food & Dining,0 Walton Pass,2/24/2024
69b91608fc13ae517735bd40,69b9111bfc13ae51dd35bbf2,-50.8,Shopping,19 Steensland Way,4/23/2023
69b91608fc13ae517735bd41,69b9111bfc13ae51dd35bbef,178.25,Entertainment,888 Clemons Junction,4/30/2023
69b91608fc13ae517735bd42,69b9111bfc13ae51dd35bbf2,51.77,Transfer,2 Haas Trail,8/18/2024
69b91608fc13ae517735bd43,69b9111bfc13ae51dd35bc0d,-40.28,Income,70 Summit Place,7/16/2023
69b91608fc13ae517735bd44,69b9111bfc13ae51dd35bc1f,97,Transfer,6 Texas Place,4/17/2023
69b91608fc13ae517735bd45,69b9111bfc13ae51dd35bc01,-141.67,Bills & Utilities,03 Helena Terrace,12/15/2023
69b91608fc13ae517735bd46,69b9111bfc13ae51dd35bc08,361.64,Income,05 Manufacturers Terrace,9/6/2024
69b91608fc13ae517735bd47,69b9111bfc13ae51dd35bbfd,-175.32,Income,63133 Merrick Way,5/27/2024
69b91608fc13ae517735bd48,69b9111bfc13ae51dd35bc09,415.1,Bills & Utilities,40 Dapin Lane,7/28/2025
69b91608fc13ae517735bd49,69b9111bfc13ae51dd35bc03,21.81,Education,44 Bultman Park,3/14/2026
69b91608fc13ae517735bd4a,69b9111bfc13ae51dd35bc1c,438.55,Other,80 Coleman Drive,4/23/2025
69b91608fc13ae517735bd4b,69b9111bfc13ae51dd35bbf1,190.55,Income,9 Golf Course Plaza,12/10/2024
69b91608fc13ae517735bd4c,69b9111bfc13ae51dd35bc1d,492.87,Transport,103 Dahle Avenue,11/18/2025
69b91608fc13ae517735bd4d,69b9111bfc13ae51dd35bbfc,-30.61,Transport,28 Mosinee Place,6/20/2023
69b91608fc13ae517735bd4e,69b9111bfc13ae51dd35bbef,-44.83,Transport,5442 Riverside Junction,7/6/2025
69b91608fc13ae517735bd4f,69b9111bfc13ae51dd35bc09,170.81,Transfer,50 Cordelia Trail,6/10/2024
69b91608fc13ae517735bd50,69b9111bfc13ae51dd35bbff,199.33,Shopping,85 Talmadge Crossing,3/19/2025
69b91608fc13ae517735bd51,69b9111bfc13ae51dd35bc1e,101.23,Bills & Utilities,96 Logan Crossing,11/12/2024
69b91608fc13ae517735bd52,69b9111bfc13ae51dd35bc08,126.55,Entertainment,7147 Sunbrook Parkway,7/10/2025
69b91608fc13ae517735bd53,69b9111bfc13ae51dd35bc1c,84.19,Food & Dining,95008 Bashford Place,4/15/2025
69b91608fc13ae517735bd54,69b9111bfc13ae51dd35bbf3,-181.84,Education,73 Kipling Drive,1/4/2026
69b91608fc13ae517735bd55,69b9111bfc13ae51dd35bc0a,257.97,Healthcare,9117 Lakewood Gardens Circle,12/16/2024
69b91608fc13ae517735bd56,69b9111bfc13ae51dd35bbf7,-61.34,Bills & Utilities,611 Jana Trail,12/29/2023
69b91608fc13ae517735bd57,69b9111bfc13ae51dd35bc0c,49.65,Healthcare,0439 Victoria Place,1/16/2026
69b91608fc13ae517735bd58,69b9111bfc13ae51dd35bc00,-135.06,Income,53 Harper Center,9/13/2023
69b91608fc13ae517735bd59,69b9111bfc13ae51dd35bbff,198.13,Transport,83723 Dixon Terrace,10/15/2024
69b91608fc13ae517735bd5a,69b9111bfc13ae51dd35bc13,269.77,Transfer,0 Cascade Hill,5/12/2024
69b91608fc13ae517735bd5b,69b9111bfc13ae51dd35bc1c,41.81,Other,18058 Londonderry Road,2/4/2026
69b91608fc13ae517735bd5c,69b9111bfc13ae51dd35bbf6,-160.52,Shopping,4 Waxwing Circle,9/19/2023
69b91608fc13ae517735bd5d,69b9111bfc13ae51dd35bbf2,-53.23,Education,0 School Way,4/2/2024
69b91608fc13ae517735bd5e,69b9111bfc13ae51dd35bbfa,66.58,Shopping,1 Brown Terrace,10/2/2024
69b91608fc13ae517735bd5f,69b9111bfc13ae51dd35bc10,137.98,Education,3448 Beilfuss Center,9/19/2024
69b91608fc13ae517735bd60,69b9111bfc13ae51dd35bc06,315.04,Healthcare,194 Hoepker Drive,3/6/2024
69b91608fc13ae517735bd61,69b9111bfc13ae51dd35bc00,76.75,Shopping,01884 Pennsylvania Trail,1/1/2026
69b91608fc13ae517735bd62,69b9111bfc13ae51dd35bc0a,270.17,Food & Dining,5 Loeprich Street,9/2/2023
69b91608fc13ae517735bd63,69b9111bfc13ae51dd35bbff,184.84,Education,23577 Pankratz Pass,3/21/2024
69b91608fc13ae517735bd64,69b9111bfc13ae51dd35bc13,-57.66,Healthcare,0070 Burning Wood Plaza,5/17/2024
69b91608fc13ae517735bd65,69b9111bfc13ae51dd35bc0a,425.67,Healthcare,62 Bluestem Way,5/21/2025
69b91608fc13ae517735bd66,69b9111bfc13ae51dd35bc0d,-162.34,Bills & Utilities,50651 Blackbird Way,1/13/2026
69b91608fc13ae517735bd67,69b9111bfc13ae51dd35bc18,266.71,Shopping,767 Basil Drive,12/5/2025
69b91608fc13ae517735bd68,69b9111bfc13ae51dd35bbf3,286.63,Entertainment,910 New Castle Center,10/6/2024
69b91608fc13ae517735bd69,69b9111bfc13ae51dd35bbf5,188.07,Food & Dining,1 Superior Way,11/8/2025
69b91608fc13ae517735bd6a,69b9111bfc13ae51dd35bc1c,291.04,Transfer,845 Steensland Lane,12/18/2023
69b91608fc13ae517735bd6b,69b9111bfc13ae51dd35bbf9,18.68,Income,8 Packers Pass,5/15/2025
69b91608fc13ae517735bd6c,69b9111bfc13ae51dd35bc0f,167.65,Transfer,8 Eliot Park,2/19/2024
69b91608fc13ae517735bd6d,69b9111bfc13ae51dd35bc09,209.82,Transport,6967 Chive Terrace,6/27/2025
69b91608fc13ae517735bd6e,69b9111bfc13ae51dd35bbfd,103.87,Education,3518 Browning Court,6/17/2024
69b91608fc13ae517735bd6f,69b9111bfc13ae51dd35bc0e,422.23,Healthcare,499 Clove Center,9/17/2024
69b91608fc13ae517735bd70,69b9111bfc13ae51dd35bbf4,332.55,Food & Dining,76579 Esker Terrace,10/6/2024
69b91608fc13ae517735bd71,69b9111bfc13ae51dd35bc10,302.19,Bills & Utilities,288 Dottie Drive,7/22/2024
69b91608fc13ae517735bd72,69b9111bfc13ae51dd35bc19,-111.37,Shopping,87401 Fremont Court,11/14/2024
